ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,TOTAL_ELEM,TIPO
18562,AREA INFANTIL,201,SIMANCAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,446800.54,4475415.154,ETRS89,40.42767166,-3.62716675,CALLE,CASTILLO DE SIMANCAS,2,28037,"C  CALLE CASTILLO DE MANZANARES 2 , ASCENDIENTE",11134691,2009-01-01T00:00:00,20175,AE21,12,INFANTIL
18564,AREA INFANTIL,207,CANILLEJAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,448343.462,4477623.631,ETRS89,40.4476642,-3.60915782,CALLE,SAN FAUSTINO,3,28022,"C  CALLE BOLTANA 59 , ASCENDIENTE 1: 207  CANIL",31016964,2004-01-01T00:00:00,20177,AE21,9,INFANTIL
18566,AREA INFANTIL,202,HELLIN,20,SAN BLAS - CANILLEJAS,OPERATIVO,447402.353,4476002.874,ETRS89,40.43300446,-3.62012102,CALLE,DECORADORES,2,28037,"PQ  PARQUE PARAISO , ASCENDIENTE 1: 202  HELLIN",11134852,2007-01-01T00:00:00,20179,AE21,5,INFANTIL
18568,AREA INFANTIL,202,HELLIN,20,SAN BLAS - CANILLEJAS,OPERATIVO,447956.186,4476105.449,ETRS89,40.43396336,-3.61360014,CALLE,ALBAIDA,94,28037,"C  CALLE ALBAIDA 76-94 , ASCENDIENTE 1: 202  HE",11134998,18568-FECHA_INSTALACION-ausente,20181,AE21,7,INFANTIL
18570,AREA INFANTIL,206,REJAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,451076.428,4477094.336,ETRS89,40.4430613,-3.57689024,CALLE,ARCAUTE,6,28022,"C  CALLE ARCAUTE 4 , ASCENDIENTE 1: 206  REJAS",20090510,2006-01-01T00:00:00,20183,AE21,8,INFANTIL
18572,AREA INFANTIL,201,SIMANCAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,446647.828,4475334.52,ETRS89,40.42693548,-3.62896019,CALLE,CASTILLO DE OROPESA,41,28037,"C  CALLE CASTILLO DE OROPESA 41 , ASCENDIENTE 1:",11134684,2007-01-01T00:00:00,20185,AE21,12,INFANTIL
18573,AREA INFANTIL,201,SIMANCAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,446674.359,4475364.796,ETRS89,40.42720992,-3.62864998,PLAZA,CASTILLO DE LA MOTA,5,28037,"PZA  PLAZA CASTILLO DE LA MOTA 4 , ASCENDIENTE 1",11134672,2004-01-01T00:00:00,20186,AE21,9,INFANTIL
17961,AREA INFANTIL,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,446208.09,4474778.22,ETRS89,40.42189568,-3.63409683,CALLE,NICOLAS SALMERON,3,28017,"C  CALLE NICOLAS SALMERON , ASCENDIENTE 1: 152 ",20076608,2001-01-01T00:00:00,15064,AE21,15,INFANTIL
17964,AREA INFANTIL,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,446442.29,4474515.31,ETRS89,40.41954234,-3.63131411,CALLE,NICOLAS SALMERON,17,28017,"PQ  PARQUE LA ALMUDENA , ASCENDIENTE 1: 152  PU",20076620,2001-01-01T00:00:00,15067,AE21,14,INFANTIL
17966,AREA INFANTIL,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,446256.58,4475463.63,ETRS89,40.42807339,-3.6335832,CALLE,VALLE GUERRA,2,28017,"C  CALLE VALLEGUERRA 04 , ASCENDIENTE 1: 152  P",11107259,17966-FECHA_INSTALACION-ausente,15069,AE21,7,INFANTIL
17968,AREA INFANTIL,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,446427.32,4475229.58,ETRS89,40.42597595,-3.63155074,CALLE,BARLOVENTO,9,28017,"C  CALLE BARLOVENTO , ASCENDIENTE 1: 152  PUEBL",11107212,2004-01-01T00:00:00,15071,AE21,15,INFANTIL
17970,AREA INFANTIL,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,446581.43,4475209.14,ETRS89,40.42580172,-3.62973237,AVENIDA,INSTITUCION LIBRE DE ENSENANZA,128,28037,"C  CALLE GANDHI , ASCENDIENTE 1: 152  PUEBLO NU",11107019,2004-01-01T00:00:00,15073,AE21,10,INFANTIL
17974,AREA INFANTIL,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,445935.47,4476307.53,ETRS89,40.43565492,-3.63744034,CALLE,DOCTOR CIRAJAS,3,28017,"C  CALLE DOCTOR CIRAJAS 03 , ASCENDIENTE 1: 152",11108020,17974-FECHA_INSTALACION-ausente,15077,AE21,18,INFANTIL
17976,AREA INFANTIL,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,445696.34,4476048.46,ETRS89,40.43330549,-3.64023747,CALLE,MADRES DE LA PLAZA DE MAYO,16,28017,"C  CALLE LUIS RUIZ , ASCENDIENTE 1: 152  PUEBLO",11107930,17976-FECHA_INSTALACION-ausente,15079,AE21,7,INFANTIL
17980,AREA INFANTIL,159,COSTILLARES,15,CIUDAD LINEAL,OPERATIVO,443241.259,4481374.74,ETRS89,40.48112323,-3.66965715,CALLE,CALERUEGA,30,28033,"C  CALLE CALERUEGA 30 , ASCENDIENTE 1: 159  COS",11112752,17980-FECHA_INSTALACION-ausente,15084,AE21,12,INFANTIL
17982,AREA INFANTIL,159,COSTILLARES,15,CIUDAD LINEAL,OPERATIVO,443465.17,4480889.146,ETRS89,40.47676406,-3.66697226,CALLE,GOLFO DE SALONICA,11,28033,"C  CALLE GOLFO DE SALONICA 19 , ASCENDIENTE 1: 1",20134985,2003-01-01T00:00:00,15087,AE21,11,INFANTIL
17984,AREA INFANTIL,159,COSTILLARES,15,CIUDAD LINEAL,OPERATIVO,443294.88,4481405.798,ETRS89,40.48140667,-3.66902733,CALLE,CALERUEGA,112,28033,"C  CALLE CALERUEGA , ASCENDIENTE 1: 159  COSTIL",20133405,2001-01-01T00:00:00,15090,AE21,23,INFANTIL
17986,AREA INFANTIL,151,VENTAS,15,CIUDAD LINEAL,OPERATIVO,444782.5,4475783.64,ETRS89,40.43085968,-3.65098793,CALLE,AMADOR VALDES,15,28017,"C  CALLE ALAVA 09 , ASCENDIENTE 1: 151  VENTAS",11104759,2011-01-01T00:00:00,15092,AE21,12,INFANTIL
18575,AREA INFANTIL,206,REJAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,449409.981,4477248.799,ETRS89,40.44435307,-3.59655173,AVENIDA,QUINTA,26,28022,"C  CALLE ONCE , ASCENDIENTE 1: 206  REJAS , ASC",11137125,18575-FECHA_INSTALACION-ausente,20188,AE21,11,INFANTIL
18577,AREA INFANTIL,203,AMPOSTA,20,SAN BLAS - CANILLEJAS,OPERATIVO,447718.367,4475511.244,ETRS89,40.42859548,-3.61635502,CALLE,ALCONERA,2,28037,"PZA  PLAZA CIVICA , ASCENDIENTE 1: 206  REJAS ,",11134918,18577-FECHA_INSTALACION-ausente,20191,AE21,12,INFANTIL
18579,AREA INFANTIL,201,SIMANCAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,446966.026,4475534.25,ETRS89,40.42875511,-3.62522588,CALLE,ZAYAS,8,28037,"C  CALLE ZAYAS 8 , ASCENDIENTE 1: 201  SIMANCAS",11134796,2009-01-01T00:00:00,20193,AE21,8,INFANTIL
18581,AREA INFANTIL,206,REJAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,450973.782,4477412.958,ETRS89,40.44592561,-3.57812514,CALLE,BELFAST,25,28022,"PQ  PARQUE ARROYO DE LA REJA 2 , ASCENDIENTE 1:",20168945,2009-01-01T00:00:00,20196,AE21,20,INFANTIL
18583,AREA INFANTIL,205,ROSAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,448860.294,4474962.604,ETRS89,40.42372397,-3.60284927,PASEO,GINEBRA,35,28022,"Po  PASEO GINEBRA , ASCENDIENTE 1: 205  LAS ROS",20150394,18583-FECHA_INSTALACION-ausente,20198,AE21,8,INFANTIL
18585,AREA INFANTIL,202,HELLIN,20,SAN BLAS - CANILLEJAS,OPERATIVO,447668.314,4475667.912,ETRS89,40.4300037,-3.61695796,CALLE,REDES,6,28037,"C  CALLE REDES 6 , ASCENDIENTE 1: 206  REJAS ,",11134917,2003-01-01T00:00:00,20200,AE21,7,INFANTIL
18587,AREA INFANTIL,207,CANILLEJAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,447880.33,4477230.416,ETRS89,40.44409298,-3.61458672,CALLE,NICOLASA GOMEZ,9,28022,"C  CALLE BOLTANA , ASCENDIENTE 1: 204  LOS ARCO",20158339,18587-FECHA_INSTALACION-ausente,20202,AE21,7,INFANTIL
18589,AREA INFANTIL,212,AEROPUERTO,21,BARAJAS,OPERATIVO,450501.355,4477986.227,ETRS89,40.45106198,-3.58374049,CALLE,PRADOLUENGO,122 A,28042,"C  CALLE MEDINA DE POMAR , ASCENDIENTE 1: 212 ",11140186,2005-01-01T00:00:00,21001,AE21,10,INFANTIL
18591,AREA INFANTIL,214,TIMON,21,BARAJAS,OPERATIVO,450517.546,4480545.222,ETRS89,40.47411594,-3.58374908,CALLE,ARROYOMOLINO,1 A,28042,"C  CALLE ARROYOMOLINO 11 , ASCENDIENTE 1: 214 ",20121297,2004-01-01T00:00:00,21003,AE21,8,INFANTIL
18593,AREA INFANTIL,214,TIMON,21,BARAJAS,OPERATIVO,450458.716,4480502.094,ETRS89,40.47372391,-3.5844397,CALLE,ALAR DEL REY,46,28042,"C  CALLE ALAR DEL REY , ASCENDIENTE 1: 214  TIM",20158145,2004-01-01T00:00:00,21005,AE21,18,INFANTIL
18595,AREA INFANTIL,213,CASCO HISTORICO DE BARAJAS,21,BARAJAS,OPERATIVO,451110.342,4480563.588,ETRS89,40.4743165,-3.57675757,PLAZA,JUBILADO,5,28042,"PZA  PLAZA DEL JUBILADO 5 , ASCENDIENTE 1: 213 ",11143779,2006-01-01T00:00:00,21008,AE21,7,INFANTIL
17987,AREA INFANTIL,156,SAN JUAN BAUTISTA,15,CIUDAD LINEAL,OPERATIVO,444935.14,4477995.33,ETRS89,40.45079389,-3.64938019,CALLE,ASURA,3,28043,"C  CALLE GREGORIO BENITEZ , ASCENDIENTE 1: 156 ",31016858,2004-01-01T00:00:00,15093,AE21,9,INFANTIL
17989,AREA INFANTIL,156,SAN JUAN BAUTISTA,15,CIUDAD LINEAL,OPERATIVO,444934.234,4477939.118,ETRS89,40.45028744,-3.64938599,CALLE,GREGORIO BENITEZ,7,28043,"C  CALLE GREGORIO BENITEZ , ASCENDIENTE 1: 156 ",20077522,1999-01-01T00:00:00,15095,AE21,5,INFANTIL
17991,AREA INFANTIL,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,447021.3,4474196.09,ETRS89,40.41670368,-3.6244628,CALLE,MALMOE,17,28022,"C  CALLE MALMOE , ASCENDIENTE 1: 152  PUEBLO NU",20144473,2008-01-01T00:00:00,15097,AE21,12,INFANTIL
17993,AREA INFANTIL,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,446042.53,4475292.74,ETRS89,40.42652006,-3.63609199,CALLE,SANTURCE,64,28017,"C  CALLE EMILIO FERRARI , ASCENDIENTE 1: 152  P",20161585,2001-01-01T00:00:00,15099,AE21,6,INFANTIL
17995,AREA INFANTIL,153,QUINTANA,15,CIUDAD LINEAL,OPERATIVO,445826.23,4476612.04,ETRS89,40.43839101,-3.6387542,CALLE,ARTURO SORIA,5,28027,"C  CALLE ARTURO SORIA 01 , ASCENDIENTE 1: 153 ",20038844,2008-01-01T00:00:00,15101,AE21,6,INFANTIL
17997,AREA INFANTIL,154,LA CONCEPCION,15,CIUDAD LINEAL,OPERATIVO,445592.98,4477114.85,ETRS89,40.44290537,-3.64154731,CALLE,ARTURO SORIA,52,28027,"C  CALLE ARTURO SORIA 52 , ASCENDIENTE 1: 154 ",11110387,17997-FECHA_INSTALACION-ausente,15103,AE21,14,INFANTIL
17999,AREA INFANTIL,155,SAN PASCUAL,15,CIUDAD LINEAL,OPERATIVO,445034.37,4477462.38,ETRS89,40.44599936,-3.64816391,CALLE,ARTURO SORIA,77,28027,"C  CALLE ARTURO SORIA 77 , ASCENDIENTE 1: 155 ",20039134,2004-01-01T00:00:00,15105,AE21,11,INFANTIL
18001,AREA INFANTIL,157,COLINA,15,CIUDAD LINEAL,OPERATIVO,444091.4,4478894.28,ETRS89,40.45883575,-3.65940896,CALLE,ARTURO SORIA,193,28043,"C  CALLE ARTURO SORIA 198 , ASCENDIENTE 1: 157 ",11111982,2007-01-01T00:00:00,15107,AE21,34,INFANTIL
18003,AREA INFANTIL,159,COSTILLARES,15,CIUDAD LINEAL,OPERATIVO,443516.627,4479968.797,ETRS89,40.46847663,-3.66628327,CALLE,ARTURO SORIA,256,28033,"C  CALLE ARTURO SORIA 256 , ASCENDIENTE 1: 159 ",11112454,18003-FECHA_INSTALACION-ausente,15110,AE21,9,INFANTIL
18005,AREA INFANTIL,159,COSTILLARES,15,CIUDAD LINEAL,OPERATIVO,443492.85,4480087.86,ETRS89,40.46954759,-3.66657434,CALLE,ARTURO SORIA,264,28033,"C  CALLE ARTURO SORIA 264 , ASCENDIENTE 1: 159 ",11112456,18005-FECHA_INSTALACION-ausente,15112,AE21,13,INFANTIL
18007,AREA INFANTIL,159,COSTILLARES,15,CIUDAD LINEAL,OPERATIVO,443376.93,4480666.82,ETRS89,40.47475523,-3.66799336,CALLE,ARTURO SORIA,302,28033,"C  CALLE ARTURO SORIA 302 , ASCENDIENTE 1: 159 ",11112592,2005-01-01T00:00:00,15114,AE21,24,INFANTIL
18598,AREA INFANTIL,214,TIMON,21,BARAJAS,OPERATIVO,450201.765,4480216.734,ETRS89,40.47113785,-3.58744841,CALLE,AGUADULCE,10,28042,"C  CALLE AGUADULCE 12-14 POS. , ASCENDIENTE 1: 2",11141726,2004-01-01T00:00:00,21011,AE21,15,INFANTIL
18600,AREA INFANTIL,214,TIMON,21,BARAJAS,OPERATIVO,450353.476,4480366.181,ETRS89,40.47249324,-3.58567052,CALLE,PLUS ULTRA,7,28042,"C  CALLE GRAN PODER 35 , ASCENDIENTE 1: 214  TI",11141279,18600-FECHA_INSTALACION-ausente,21013,AE21,14,INFANTIL
18602,AREA INFANTIL,213,CASCO HISTORICO DE BARAJAS,21,BARAJAS,OPERATIVO,450986.901,4480302.013,ETRS89,40.4719528,-3.57819353,CALLE,NUESTRA SENORA DE ARACELI,2,28042,"C  CALLE NTRA. SRA DE ARACELI , ASCENDIENTE 1: 2",11140487,18602-FECHA_INSTALACION-ausente,21016,AE21,13,INFANTIL
18604,AREA INFANTIL,215,CORRALEJOS,21,BARAJAS,OPERATIVO,449770.696,4479741.519,ETRS89,40.46683088,-3.59249566,CALLE,BAHIA DE SANTA POLA,31,28042,"C  CALLE BAHIA DE SANTA POLA , ASCENDIENTE 1: 21",20149962,2007-01-01T00:00:00,21018,AE21,14,INFANTIL
18610,AREA INFANTIL,214,TIMON,21,BARAJAS,OPERATIVO,450299.331,4480206.553,ETRS89,40.47105198,-3.58629672,CALLE,AERONAVE,20,28042,"C  CALLE AERONAVE , ASCENDIENTE 1: 214  TIMON ,",20044148,2001-01-01T00:00:00,21023,AE21,10,INFANTIL
18612,AREA INFANTIL,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,449874.32,4478930.43,ETRS89,40.45953037,-3.59120933,CALLE,MANUEL AGUILAR MUNOZ,10,28042,"C  CALLE MANUEL AGUILAR MUNOZ , ASCENDIENTE 1: 2",11139486,2004-01-01T00:00:00,21025,AE21,15,INFANTIL
18614,AREA INFANTIL,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,450804.618,4478911.001,ETRS89,40.45941093,-3.58023592,CALLE,SOTO HIDALGO,2,28042,"AV  AVENIDA HISPANIDAD , ASCENDIENTE 1: 211  AL",11139928,2007-01-01T00:00:00,21027,AE21,7,INFANTIL
18616,AREA INFANTIL,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,449735.947,4478100.187,ETRS89,40.45204267,-3.59277556,CALLE,PINOS DE OSUNA,2,28042,"C  CALLE OBENQUE 8 , ASCENDIENTE 1: 211  ALAMED",11140102,2004-01-01T00:00:00,21029,AE21,17,INFANTIL
18618,AREA INFANTIL,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,449673.269,4478091.69,ETRS89,40.45196233,-3.59351402,CALLE,OBENQUE,9,28042,"C  CALLE OBENQUE , ASCENDIENTE 1: 211  ALAMEDA",20047266,2004-01-01T00:00:00,21030,AE21,7,INFANTIL
18621,AREA INFANTIL,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,450247.963,4478428.765,ETRS89,40.45503351,-3.58676328,CALLE,GALEON,6,28042,"C  CALLE GALEON , ASCENDIENTE 1: 211  ALAMEDA D",31043571,2004-01-01T00:00:00,21033,AE21,10,INFANTIL
18623,AREA INFANTIL,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,449881.694,4478117.285,ETRS89,40.4522055,-3.59105816,CALLE,BALANDRO,16,28042,"C  CALLE BALANDRO , ASCENDIENTE 1: 211  ALAMEDA",31001757,2006-01-01T00:00:00,21035,AE21,12,INFANTIL
18009,AREA INFANTIL,154,LA CONCEPCION,15,CIUDAD LINEAL,OPERATIVO,444236.85,4476168.86,ETRS89,40.43429355,-3.65745428,PASAJE,VIRGEN DE LA ALEGRIA,5,28027,"C  CALLE VIRGEN DE LA ROCA , ASCENDIENTE 1: 154",20132900,18009-FECHA_INSTALACION-ausente,15117,AE21,6,INFANTIL
18010,AREA INFANTIL,154,LA CONCEPCION,15,CIUDAD LINEAL,OPERATIVO,444204.32,4476174.29,ETRS89,40.43434028,-3.65783827,CALLE,VIRGEN DE LA ROCA,14,28027,"C  CALLE VIRGEN DE LA ROCA , ASCENDIENTE 1: 154",20002871,2004-01-01T00:00:00,15118,AE21,4,INFANTIL
18012,AREA INFANTIL,156,SAN JUAN BAUTISTA,15,CIUDAD LINEAL,OPERATIVO,443973.846,4478004.294,ETRS89,40.4508104,-3.66071681,CALLE,RAFAEL BERGAMIN,7,28043,"C  CALLE RAFAEL BERGAMIN , ASCENDIENTE 1: 156 ",31006975,2004-01-01T00:00:00,15120,AE21,22,INFANTIL
18014,AREA INFANTIL,151,VENTAS,15,CIUDAD LINEAL,OPERATIVO,445107.53,4475669.25,ETRS89,40.42985071,-3.64714634,CALLE,JUAN DE AROLAS,14,28017,"C  CALLE SERVANDO BATANERO 36 , ASCENDIENTE 1: 1",20038582,2004-01-01T00:00:00,15122,AE21,6,INFANTIL
18016,AREA INFANTIL,151,VENTAS,15,CIUDAD LINEAL,OPERATIVO,444472.115,4474750.104,ETRS89,40.42152836,-3.65455673,CALLE,POETA BLAS DE OTERO,17,28017,"C  CALLE JOSE LUIS DE ARRESE 15-17 , ASCENDIENTE",11103557,2004-01-01T00:00:00,15124,AE21,7,INFANTIL
18018,AREA INFANTIL,159,COSTILLARES,15,CIUDAD LINEAL,OPERATIVO,443141.41,4480830.65,ETRS89,40.47621499,-3.67078634,CALLE,YERMA,11,28033,"C  CALLE YERMA 11 , ASCENDIENTE 1: 159  COSTILL",20175723,2003-01-01T00:00:00,15127,AE21,10,INFANTIL
18020,AREA INFANTIL,159,COSTILLARES,15,CIUDAD LINEAL,OPERATIVO,442923.833,4481314.986,ETRS89,40.48056318,-3.67339662,PASAJE,CALERUEGA,13,28033,"AV  AVENIDA SAN LUIS , ASCENDIENTE 1: 159  COST",11112736,18020-FECHA_INSTALACION-ausente,15129,AE21,13,INFANTIL
18022,AREA INFANTIL,159,COSTILLARES,15,CIUDAD LINEAL,OPERATIVO,443785.56,4481578.06,ETRS89,40.48299185,-3.66325376,CALLE,LAUD,1,28033,"C  CALLE ARTURO SORIA 348 , ASCENDIENTE 1: 159 ",20135003,18022-FECHA_INSTALACION-ausente,15132,AE21,4,INFANTIL
18024,AREA INFANTIL,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,443658.5,4482143.32,ETRS89,40.48807535,-3.66480304,CALLE,ONA,61,28050,"AV  AVENIDA MANOTERAS , ASCENDIENTE 1: 166  VAL",11122399,2001-01-01T00:00:00,16002,AE21,25,INFANTIL
18026,AREA INFANTIL,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,443625.865,4482238.185,ETRS89,40.48892772,-3.66519653,CALLE,ONA,47,28050,"C  CALLE ONA 47 , ASCENDIENTE 1: 166  VALDEFUEN",11122392,2004-01-01T00:00:00,16004,AE21,11,INFANTIL
18028,AREA INFANTIL,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,445887.388,4484135.762,ETRS89,40.50617248,-3.63867498,CALLE,SAN ENRIQUE DE OSSO,289,28055,"C  CALLE PADRE ARRUPE , ASCENDIENTE 1: 166  VAL",20175999,2006-01-01T00:00:00,16007,AE21,13,INFANTIL
18625,AREA INFANTIL,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,450305.164,4479192.388,ETRS89,40.46191612,-3.58614849,CALLE,TINTIN Y MILU,12 A,28042,"C  CALLE TINTIN Y MILU 12 , ASCENDIENTE 1: 211 ",20176357,2005-01-01T00:00:00,21039,AE21,13,INFANTIL
18627,AREA INFANTIL,215,CORRALEJOS,21,BARAJAS,OPERATIVO,450567.501,4479744.62,ETRS89,40.46690661,-3.5830974,CALLE,BURRIANA,67,28042,"AV  AVENIDA LOGRONO , ASCENDIENTE 1: 215  CORRA",31037744,2004-01-01T00:00:00,21040,AE21,16,INFANTIL
18629,AREA INFANTIL,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,448902.59,4478117.089,ETRS89,40.45214412,-3.60260438,18629-TIPO_VIA-ausente,ALAMEDA DE OSUNA,8,28042,"PQ  PARQUE FORESTAL/LA ALAMEDA/ , ASCENDIENTE 1:",31036783,18629-FECHA_INSTALACION-ausente,21042,AE21,10,INFANTIL
18631,AREA INFANTIL,213,CASCO HISTORICO DE BARAJAS,21,BARAJAS,OPERATIVO,450742.501,4479904.244,ETRS89,40.468355,-3.58104563,CALLE,AYERBE,6,28042,"C  CALLE AYERBE 4 , ASCENDIENTE 1: 213  CASCO A",11140550,18631-FECHA_INSTALACION-ausente,21044,AE21,12,INFANTIL
18633,AREA INFANTIL,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,450205.59,4478744.78,ETRS89,40.45787783,-3.58728778,CALLE,BERGANTIN,3,28042,"C  CALLE LA RIOJA , ASCENDIENTE 1: 211  ALAMEDA",11139988,2007-01-01T00:00:00,21046,AE21,16,INFANTIL
18635,AREA INFANTIL,214,TIMON,21,BARAJAS,OPERATIVO,450006.232,4480657.916,ETRS89,40.47510053,-3.58978968,CALLE,PLAYA DE BOLNUEVO,36,28042,"C  CALLE PLAYA DE BOLBUENO , ASCENDIENTE 1: 214",31043581,2009-01-01T00:00:00,21048,AE21,13,INFANTIL
18637,AREA INFANTIL,214,TIMON,21,BARAJAS,OPERATIVO,449683.583,4480657.103,ETRS89,40.47507372,-3.5935958,CALLE,PLAYA DE PONIENTE,9,28042,"C  CALLE PLAYA DE PONIENTE , ASCENDIENTE 1: 214",31023252,2010-01-01T00:00:00,21050,AE21,10,INFANTIL
18639,AREA INFANTIL,214,TIMON,21,BARAJAS,OPERATIVO,449460.365,4480471.979,ETRS89,40.47339247,-3.59621428,CALLE,CICLON,54,28042,"C  CALLE HURACAN , ASCENDIENTE 1: 214  TIMON ,",31041582,2009-01-01T00:00:00,21052,AE21,7,INFANTIL
3530623,AREA INFANTIL,14,JUSTICIA,1,CENTRO,OPERATIVO,440631.154,4475275.087,ETRS89,40.42599247,-3.69987948,CALLE,BENEFICENCIA,4,28004,PLAZA BARCELO,20005756,2017-05-24T00:00:00,1008,AE21,13,INFANTIL
452347,AREA INFANTIL,87,MIRASIERRA,8,FUENCARRAL - EL PARDO,OPERATIVO,438850.81,4483132.64,ETRS89,40.49664724,-3.72162287,CALLE,MARIA DE MAEZTU,146,28049,CALLE MARIA DE MAEZTU 146 ZONA 2,31049952,2016-08-03T00:00:00,8184,AE21,7,INFANTIL
461179,AREA INFANTIL,24,LEGAZPI,2,ARGANZUELA,OPERATIVO,441285.7,4470916.86,ETRS89,40.38677779,-3.69176172,CALLE,CARABANA,2,28045,"CALLE CARABANA (ZONA 1), ASCENDIENTE 1",31049127,461179-FECHA_INSTALACION-ausente,2087,AE21,14,INFANTIL
461183,AREA INFANTIL,95,VALDEMARIN,9,MONCLOA - ARAVACA,OPERATIVO,433213.55,4479848.35,ETRS89,40.46662719,-3.78779662,CAMINO,ZARZUELA,29,28023,"CAMINO ZARZUELA, 29",31049893,2014-12-25T00:00:00,9153,AE21,4,INFANTIL
18030,AREA INFANTIL,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,446637.78,4480831.3,ETRS89,40.47645287,-3.62954058,CALLE,MARIA MOLINER,6,28055,"C  CALLE MARIA BLANCHARD 26 , ASCENDIENTE 1: 166",20160485,2001-01-01T00:00:00,16009,AE21,13,INFANTIL
18032,AREA INFANTIL,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,446461.94,4480991.28,ETRS89,40.47788273,-3.63162844,AVENIDA,MARUJA MALLO,7,28055,"C  CALLE MARUJA MALLO , ASCENDIENTE 1: 166  VAL",20160479,2005-01-01T00:00:00,16011,AE21,13,INFANTIL
18033,AREA INFANTIL,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,446308.515,4481111.738,ETRS89,40.47895797,-3.63344861,CALLE,RAFAELA APARICIO,2,28055,"C  CALLE GREGORIO SANCHEZ HERRAEZ , ASCENDIENTE",31041690,2006-01-01T00:00:00,16012,AE21,7,INFANTIL
18035,AREA INFANTIL,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,446597.735,4481192.976,ETRS89,40.47970846,-3.63004345,CAMINO,VALDEHIGUERA,46,28055,"PZA  PLAZA UNION CARCAVAS SAN ANTONIO , ASCENDIE",20125513,18035-FECHA_INSTALACION-ausente,16014,AE21,14,INFANTIL
18037,AREA INFANTIL,164,PINAR DEL REY,16,HORTALEZA,OPERATIVO,445736.269,4480607.088,ETRS89,40.47437464,-3.64015635,CALLE,YARUMAL,6,28033,"C  CALLE YARUMAL 6 , ASCENDIENTE 1: 164  PINAR",11119244,2005-01-01T00:00:00,16016,AE21,7,INFANTIL
18039,AREA INFANTIL,164,PINAR DEL REY,16,HORTALEZA,OPERATIVO,446268.01,4480495.83,ETRS89,40.47340694,-3.63387427,CALLE,CHUCURI,12,28033,"C  CALLE ZIPAQUIRA , ASCENDIENTE 1: 164  PINAR",11118822,18039-FECHA_INSTALACION-ausente,16018,AE21,20,INFANTIL
18041,AREA INFANTIL,164,PINAR DEL REY,16,HORTALEZA,OPERATIVO,445379.277,4480810.245,ETRS89,40.47618138,-3.64438507,CALLE,SANTA VIRGILIA,8,28033,"C  CALLE SANTA VIRGILIA , ASCENDIENTE 1: 164  P",11119386,2003-01-01T00:00:00,16020,AE21,19,INFANTIL
18043,AREA INFANTIL,164,PINAR DEL REY,16,HORTALEZA,OPERATIVO,445700.72,4480948.1,ETRS89,40.47744432,-3.6406049,CALLE,SANTA VIRGILIA,19,28033,"C  CALLE SANTA VIRGILIA 19 , ASCENDIENTE 1: 164",11119400,2006-01-01T00:00:00,16022,AE21,5,INFANTIL
